,name,pha_prediction
1070,Asteroid 307955,0
1071,Asteroid 267400,0
1072,Asteroid 624768,0
1073,Asteroid 149343,0
1074,Asteroid 92278,0
1075,Asteroid 470011,0
1076,Asteroid 465916,0
1077,Asteroid 512500,0
1078,Asteroid 667,0
1079,Asteroid 803118,0
1080,Asteroid 141435,0
1081,Asteroid 490148,0
1082,Asteroid 727420,0
1083,Asteroid 813363,0
1084,Asteroid 365158,0
1085,Asteroid 56721,0
1086,Asteroid 140116,0
1087,Asteroid 462718,0
1088,Asteroid 155979,0
1089,Asteroid 337251,0
1090,Asteroid 594656,0
1091,Asteroid 753076,0
1092,Asteroid 577908,0
1093,Asteroid 183053,0
1094,Asteroid 553437,0
1095,Asteroid 671975,0
1096,Asteroid 464122,0
1097,Asteroid 749265,0
1098,Asteroid 692637,0
1099,Asteroid 8649,0
1100,Asteroid 305094,0
1101,Asteroid 521539,0
1102,Asteroid 333755,0
1103,Asteroid 657067,0
1104,Asteroid 233038,0
1105,Asteroid 551434,0
1106,Asteroid 567815,0
1107,Asteroid 199951,0
1108,Asteroid 21209,0
1109,Asteroid 183605,0
1110,Asteroid 755930,0
1111,Asteroid 736641,0
1112,Asteroid 4109,0
1113,Asteroid 543811,0
1114,Asteroid 317867,0
1115,Asteroid 3520,0
1116,Asteroid 693870,0
1117,Asteroid 520606,0
1118,Asteroid 636695,0
1119,Asteroid 288636,0
1120,Asteroid 88976,0
1121,Asteroid 453828,0
1122,Asteroid 412775,0
1123,Asteroid 378510,0
1124,Asteroid 455006,0
1125,Asteroid 96122,0
1126,Asteroid 413604,0
1127,Asteroid 42396,0
1128,Asteroid 373990,0
1129,Asteroid 717374,0
1130,Asteroid 128444,0
1131,Asteroid 697825,0
1132,Asteroid 509583,0
1133,Asteroid 622732,0
1134,Asteroid 428072,0
1135,Asteroid 387893,0
1136,Asteroid 33121,0
1137,Asteroid 385065,0
1138,Asteroid 603969,0
1139,Asteroid 572461,0
1140,Asteroid 339681,0
1141,Asteroid 284586,0
1142,Asteroid 353561,0
1143,Asteroid 751992,0
1144,Asteroid 234536,0
1145,Asteroid 163531,0
1146,Asteroid 401250,0
1147,Asteroid 314665,0
1148,Asteroid 389050,0
1149,Asteroid 625636,0
1150,Asteroid 399765,0
1151,Asteroid 770507,0
1152,Asteroid 636708,0
1153,Asteroid 591900,0
1154,Asteroid 663741,0
1155,Asteroid 470953,0
1156,Asteroid 428366,0
1157,Asteroid 326085,0
1158,Asteroid 716620,0
1159,Asteroid 385394,0
1160,Asteroid 691023,0
1161,Asteroid 603196,0
1162,Asteroid 287027,0
1163,Asteroid 462144,0
1164,Asteroid 22787,0
1165,Asteroid 542930,0
1166,Asteroid 269163,0
1167,Asteroid 387933,0
1168,Asteroid 591347,0
1169,Asteroid 522908,0
1170,Asteroid 416038,0
1171,Asteroid 384733,0
1172,Asteroid 115350,0
1173,Asteroid 610309,0
1174,Asteroid 96769,0
1175,Asteroid 553698,0
1176,Asteroid 733793,0
1177,Asteroid 59928,0
1178,Asteroid 130036,0
1179,Asteroid 307623,0
1180,Asteroid 474187,0
1181,Asteroid 826810,0
1182,Asteroid 221181,0
1183,Asteroid 371037,0
1184,Asteroid 313525,0
1185,Asteroid 184186,0
1186,Asteroid 38202,0
1187,Asteroid 162456,0
1188,Asteroid 83720,0
1189,Asteroid 16658,0
1190,Asteroid 728285,0
1191,Asteroid 370625,0
1192,Asteroid 338747,0
1193,Asteroid 608372,0
1194,Asteroid 123902,0
1195,Asteroid 683293,0
1196,Asteroid 596379,0
1197,Asteroid 811449,0
1198,Asteroid 67792,0
1199,Asteroid 386448,0
1200,Asteroid 660128,0
1201,Asteroid 126185,0
1202,Asteroid 287330,0
1203,Asteroid 633958,0
1204,Asteroid 355336,0
1205,Asteroid 462549,1
1206,Asteroid 240296,0
1207,Asteroid 695734,0
1208,Asteroid 72593,0
1209,Asteroid 590931,0
1210,Asteroid 236338,0
1211,Asteroid 483869,0
1212,Asteroid 285600,0
1213,Asteroid 105131,0
1214,Asteroid 136167,0
1215,Asteroid 128372,0
1216,Asteroid 400049,0
1217,Asteroid 293783,0
1218,Asteroid 317608,0
1219,Asteroid 586210,0
1220,Asteroid 119677,0
1221,Asteroid 528739,0
1222,Asteroid 760934,0
1223,Asteroid 734796,0
1224,Asteroid 121114,0
1225,Asteroid 119502,0
1226,Asteroid 97504,0
1227,Asteroid 816020,0
1228,Asteroid 729358,0
1229,Asteroid 670100,0
1230,Asteroid 541650,0
1231,Asteroid 614861,0
1232,Asteroid 229857,0
1233,Asteroid 415275,0
1234,Asteroid 606288,0
1235,Asteroid 483440,0
1236,Asteroid 662774,0
1237,Asteroid 712440,0
1238,Asteroid 38906,0
1239,Asteroid 379771,0
1240,Asteroid 511707,0
1241,Asteroid 369730,0
1242,Asteroid 729811,0
1243,Asteroid 606984,0
1244,Asteroid 374464,0
1245,Asteroid 297882,0
1246,Asteroid 828781,0
1247,Asteroid 571419,0
1248,Asteroid 411262,0
1249,Asteroid 430451,0
1250,Asteroid 121768,0
1251,Asteroid 653096,0
1252,Asteroid 367891,0
1253,Asteroid 126696,0
1254,Asteroid 235813,0
1255,Asteroid 353474,0
1256,Asteroid 689889,0
1257,Asteroid 747380,0
1258,Asteroid 562730,0
1259,Asteroid 613398,0
1260,Asteroid 515656,0
1261,Asteroid 187332,0
1262,Asteroid 396886,0
1263,Asteroid 55893,0
1264,Asteroid 305774,0
1265,Asteroid 651091,0
1266,Asteroid 113617,0
1267,Asteroid 475544,0
1268,Asteroid 244402,0
1269,Asteroid 642823,0
1270,Asteroid 240950,0
1271,Asteroid 581648,0
1272,Asteroid 508876,0
1273,Asteroid 362978,0
1274,Asteroid 725280,0
1275,Asteroid 629203,0
1276,Asteroid 121001,0
1277,Asteroid 701712,0
1278,Asteroid 367196,0
1279,Asteroid 665483,0
1280,Asteroid 266590,0
1281,Asteroid 144153,0
1282,Asteroid 348910,0
1283,Asteroid 222416,0
1284,Asteroid 797456,0
1285,Asteroid 253891,0
1286,Asteroid 354207,0
1287,Asteroid 206849,0
1288,Asteroid 709532,0
1289,Asteroid 267990,0
1290,Asteroid 170804,0
1291,Asteroid 765269,0
1292,Asteroid 625694,0
1293,Asteroid 589042,0
1294,Asteroid 517712,0
1295,Asteroid 282253,0
1296,Asteroid 671571,0
1297,Asteroid 371105,0
1298,Asteroid 179545,0
1299,Asteroid 41443,0
1300,Asteroid 54043,0
1301,Asteroid 150360,0
1302,Asteroid 793897,0
1303,Asteroid 344504,0
1304,Asteroid 265502,0
1305,Asteroid 90966,0
1306,Asteroid 323606,0
1307,Asteroid 758718,0
1308,Asteroid 74171,0
1309,Asteroid 638540,0
1310,Asteroid 421835,0
1311,Asteroid 239328,0
1312,Asteroid 179171,0
1313,Asteroid 383348,0
1314,Asteroid 545909,0
1315,Asteroid 494428,0
1316,Asteroid 560187,0
1317,Asteroid 290373,0
1318,Asteroid 430108,0
1319,Asteroid 789166,0
1320,Asteroid 267040,0
1321,Asteroid 273081,0
1322,Asteroid 712282,0
1323,Asteroid 57245,0
1324,Asteroid 81351,0
1325,Asteroid 541364,0
1326,Asteroid 386392,0
1327,Asteroid 626385,0
1328,Asteroid 513486,0
1329,Asteroid 672795,0
1330,Asteroid 767918,0
1331,Asteroid 627440,0
1332,Asteroid 542424,0
1333,Asteroid 84566,0
1334,Asteroid 540259,0
1335,Asteroid 836029,1
1336,Asteroid 248337,0
1337,Asteroid 373098,0
1338,Asteroid 517135,0
1339,Asteroid 92953,0
1340,Asteroid 129477,0
1341,Asteroid 763962,0
1342,Asteroid 136825,0
1343,Asteroid 180480,0
1344,Asteroid 308631,0
1345,Asteroid 528576,0
1346,Asteroid 329210,0
1347,Asteroid 518676,0
1348,Asteroid 738328,0
1349,Asteroid 373062,0
1350,Asteroid 640610,0
1351,Asteroid 401447,0
1352,Asteroid 30530,0
1353,Asteroid 91678,0
1354,Asteroid 393896,0
1355,Asteroid 582068,0
1356,Asteroid 192235,0
1357,Asteroid 593480,0
1358,Asteroid 717551,0
1359,Asteroid 599559,0
1360,Asteroid 318516,0
1361,Asteroid 568263,0
1362,Asteroid 101168,0
1363,Asteroid 446350,0
1364,Asteroid 431250,0
1365,Asteroid 707310,0
1366,Asteroid 79313,0
1367,Asteroid 643450,0
1368,Asteroid 510137,0
1369,Asteroid 130019,0
1370,Asteroid 376658,0
1371,Asteroid 505609,0
1372,Asteroid 405630,0
1373,Asteroid 518718,0
1374,Asteroid 665740,0
1375,Asteroid 373810,0
1376,Asteroid 686162,0
1377,Asteroid 509538,0
1378,Asteroid 248981,0
1379,Asteroid 322856,0
1380,Asteroid 662698,0
1381,Asteroid 819648,0
1382,Asteroid 340808,0
1383,Asteroid 747550,0
1384,Asteroid 633496,0
1385,Asteroid 398694,0
1386,Asteroid 458716,0
1387,Asteroid 193088,0
1388,Asteroid 343801,0
1389,Asteroid 785811,0
1390,Asteroid 423258,0
1391,Asteroid 422859,0
1392,Asteroid 318453,0
1393,Asteroid 765198,0
1394,Asteroid 254359,0
1395,Asteroid 422686,0
1396,Asteroid 241419,0
1397,Asteroid 74942,0
1398,Asteroid 291413,0
1399,Asteroid 74055,0
1400,Asteroid 368390,0
1401,Asteroid 593641,0
1402,Asteroid 471785,0
1403,Asteroid 731872,0
1404,Asteroid 239899,0
1405,Asteroid 73844,0
1406,Asteroid 727193,0
1407,Asteroid 825792,0
1408,Asteroid 272729,0
1409,Asteroid 218491,0
1410,Asteroid 118703,0
1411,Asteroid 754592,0
1412,Asteroid 293368,0
1413,Asteroid 167628,0
1414,Asteroid 549831,0
1415,Asteroid 833849,0
1416,Asteroid 255491,0
1417,Asteroid 71359,0
1418,Asteroid 727177,0
1419,Asteroid 511683,1
1420,Asteroid 19911,0
1421,Asteroid 763890,0
1422,Asteroid 224278,0
1423,Asteroid 614796,0
1424,Asteroid 234959,0
1425,Asteroid 40063,0
1426,Asteroid 331082,0
1427,Asteroid 97625,0
1428,Asteroid 351882,0
1429,Asteroid 143109,0
1430,Asteroid 434807,0
1431,Asteroid 601583,0
1432,Asteroid 272108,0
1433,Asteroid 449078,0
1434,Asteroid 223985,0
1435,Asteroid 832674,0
1436,Asteroid 376695,0
1437,Asteroid 90659,0
1438,Asteroid 313291,0
1439,Asteroid 197425,0
1440,Asteroid 185394,0
1441,Asteroid 576278,0
1442,Asteroid 162691,0
1443,Asteroid 247913,0
1444,Asteroid 531126,0
1445,Asteroid 783031,0
1446,Asteroid 576733,0
1447,Asteroid 291669,0
1448,Asteroid 133704,0
1449,Asteroid 644902,0
1450,Asteroid 744527,0
1451,Asteroid 182340,0
1452,Asteroid 45201,0
1453,Asteroid 485009,0
1454,Asteroid 785501,0
1455,Asteroid 234511,0
1456,Asteroid 144492,0
1457,Asteroid 130524,0
1458,Asteroid 24711,0
1459,Asteroid 481860,0
1460,Asteroid 581997,0
1461,Asteroid 826916,0
1462,Asteroid 616472,0
1463,Asteroid 516227,0
1464,Asteroid 659619,0
1465,Asteroid 335599,0
1466,Asteroid 821845,0
1467,Asteroid 206528,0
1468,Asteroid 35046,0
1469,Asteroid 344198,0
1470,Asteroid 598409,0
1471,Asteroid 36228,0
1472,Asteroid 786338,0
1473,Asteroid 650876,0
1474,Asteroid 435139,0
1475,Asteroid 603331,0
1476,Asteroid 52188,0
1477,Asteroid 154628,0
1478,Asteroid 77463,0
1479,Asteroid 322135,0
1480,Asteroid 495794,0
1481,Asteroid 273514,0
1482,Asteroid 626739,0
1483,Asteroid 497348,0
1484,Asteroid 65573,0
1485,Asteroid 513794,0
1486,Asteroid 49119,0
1487,Asteroid 784133,0
1488,Asteroid 414578,0
1489,Asteroid 282503,0
1490,Asteroid 294260,0
1491,Asteroid 267882,0
1492,Asteroid 498651,0
1493,Asteroid 301210,0
1494,Asteroid 129374,0
1495,Asteroid 691623,0
1496,Asteroid 228271,0
1497,Asteroid 281364,0
1498,Asteroid 716681,0
1499,Asteroid 585763,0
1500,Asteroid 206325,0
1501,Asteroid 546291,0
1502,Asteroid 685697,0
1503,Asteroid 261072,0
1504,Asteroid 453481,0
1505,Asteroid 297367,0
1506,Asteroid 57006,0
1507,Asteroid 542823,0
1508,Asteroid 55083,0
1509,Asteroid 240770,0
1510,Asteroid 385941,0
1511,Asteroid 764620,0
1512,Asteroid 230167,0
1513,Asteroid 453903,0
1514,Asteroid 317060,0
1515,Asteroid 427576,0
1516,Asteroid 338868,0
1517,Asteroid 563130,0
1518,Asteroid 797510,0
1519,Asteroid 712663,0
1520,Asteroid 102317,0
1521,Asteroid 95216,0
1522,Asteroid 565186,0
1523,Asteroid 103663,0
1524,Asteroid 441269,0
1525,Asteroid 839301,0
1526,Asteroid 650037,0
1527,Asteroid 592691,0
1528,Asteroid 310203,0
1529,Asteroid 40028,0
1530,Asteroid 711431,0
1531,Asteroid 524896,0
1532,Asteroid 117010,0
1533,Asteroid 544360,0
1534,Asteroid 728403,0
1535,Asteroid 172467,0
1536,Asteroid 758587,0
1537,Asteroid 620228,0
1538,Asteroid 735697,0
1539,Asteroid 332549,0
1540,Asteroid 692731,0
1541,Asteroid 656147,0
1542,Asteroid 804380,0
1543,Asteroid 242152,0
1544,Asteroid 195228,0
1545,Asteroid 688672,0
1546,Asteroid 19374,0
1547,Asteroid 26133,0
1548,Asteroid 447991,0
1549,Asteroid 234820,0
1550,Asteroid 786962,0
1551,Asteroid 326795,0
1552,Asteroid 647576,0
1553,Asteroid 93025,0
1554,Asteroid 26932,0
1555,Asteroid 249224,0
1556,Asteroid 91066,0
1557,Asteroid 344497,0
1558,Asteroid 111935,0
1559,Asteroid 485985,0
1560,Asteroid 308677,0
1561,Asteroid 351333,0
1562,Asteroid 595346,0
1563,Asteroid 287103,0
1564,Asteroid 29770,0
1565,Asteroid 569535,0
1566,Asteroid 800198,0
1567,Asteroid 666201,0
1568,Asteroid 512903,0
1569,Asteroid 443865,0
1570,Asteroid 127999,0
1571,Asteroid 222205,0
1572,Asteroid 367703,0
1573,Asteroid 565664,0
1574,Asteroid 564918,0
1575,Asteroid 204075,0
1576,Asteroid 205271,0
1577,Asteroid 346486,0
1578,Asteroid 544323,0
1579,Asteroid 1071,0
1580,Asteroid 680029,0
1581,Asteroid 600545,0
1582,Asteroid 372312,0
1583,Asteroid 494143,0
1584,Asteroid 345226,0
1585,Asteroid 235682,0
1586,Asteroid 556457,0
1587,Asteroid 110098,0
1588,Asteroid 145458,0
1589,Asteroid 80716,0
1590,Asteroid 409962,0
1591,Asteroid 226844,0
1592,Asteroid 771053,0
1593,Asteroid 119885,0
1594,Asteroid 372761,0
1595,Asteroid 207832,0
1596,Asteroid 700853,0
1597,Asteroid 231246,0
1598,Asteroid 109379,0
1599,Asteroid 334911,0
1600,Asteroid 256649,0
1601,Asteroid 260435,0
1602,Asteroid 361328,0
1603,Asteroid 30663,0
1604,Asteroid 146378,0
1605,Asteroid 104632,0
1606,Asteroid 585052,0
1607,Asteroid 446623,0
1608,Asteroid 692038,0
1609,Asteroid 211738,0
1610,Asteroid 673742,0
1611,Asteroid 347102,0
1612,Asteroid 240337,0
1613,Asteroid 707691,0
1614,Asteroid 773295,0
1615,Asteroid 389903,0
1616,Asteroid 381789,0
1617,Asteroid 675293,0
1618,Asteroid 498103,0
1619,Asteroid 513228,0
1620,Asteroid 325579,0
1621,Asteroid 72792,0
1622,Asteroid 71722,0
1623,Asteroid 158669,0
1624,Asteroid 750334,0
1625,Asteroid 351714,0
1626,Asteroid 1929,0
1627,Asteroid 483077,0
1628,Asteroid 828008,0
1629,Asteroid 712666,0
1630,Asteroid 635467,0
1631,Asteroid 84576,0
1632,Asteroid 638700,0
1633,Asteroid 278816,0
1634,Asteroid 708250,0
1635,Asteroid 676521,0
1636,Asteroid 493042,0
1637,Asteroid 139080,0
1638,Asteroid 236233,0
1639,Asteroid 609210,0
1640,Asteroid 89117,0
1641,Asteroid 254304,0
1642,Asteroid 555703,0
1643,Asteroid 740433,0
1644,Asteroid 73140,0
1645,Asteroid 635070,0
1646,Asteroid 322070,0
1647,Asteroid 209429,0
1648,Asteroid 336726,0
1649,Asteroid 242882,0
1650,Asteroid 19007,0
1651,Asteroid 150686,0
1652,Asteroid 686646,0
1653,Asteroid 111643,0
1654,Asteroid 612015,0
1655,Asteroid 813840,0
1656,Asteroid 630125,0
1657,Asteroid 267413,0
1658,Asteroid 834707,0
1659,Asteroid 575573,0
1660,Asteroid 548821,0
1661,Asteroid 544361,0
1662,Asteroid 131751,0
1663,Asteroid 292542,0
1664,Asteroid 721994,0
1665,Asteroid 125415,0
1666,Asteroid 130091,0
1667,Asteroid 21928,0
1668,Asteroid 691003,0
1669,Asteroid 574770,0
1670,Asteroid 308982,0
1671,Asteroid 168975,0
1672,Asteroid 756815,0
1673,Asteroid 719174,0
1674,Asteroid 48651,0
1675,Asteroid 595866,0
1676,Asteroid 544171,0
1677,Asteroid 94865,0
1678,Asteroid 555884,0
1679,Asteroid 205649,0
1680,Asteroid 359881,0
1681,Asteroid 628373,0
1682,Asteroid 3000,0
1683,Asteroid 540393,0
1684,Asteroid 636355,0
1685,Asteroid 462849,0
1686,Asteroid 723880,0
1687,Asteroid 266442,0
1688,Asteroid 301511,0
1689,Asteroid 401140,0
1690,Asteroid 160442,0
1691,Asteroid 666628,0
1692,Asteroid 718951,0
1693,Asteroid 523041,0
1694,Asteroid 250345,0
1695,Asteroid 89622,0
1696,Asteroid 436465,0
1697,Asteroid 381880,0
1698,Asteroid 29148,0
1699,Asteroid 694706,0
1700,Asteroid 716970,0
1701,Asteroid 651343,0
1702,Asteroid 515766,1
1703,Asteroid 211869,0
1704,Asteroid 690879,0
1705,Asteroid 640723,0
1706,Asteroid 356394,0
1707,Asteroid 185950,0
1708,Asteroid 359923,0
1709,Asteroid 653871,0
1710,Asteroid 160689,0
1711,Asteroid 557421,0
1712,Asteroid 698617,0
1713,Asteroid 78382,0
1714,Asteroid 233802,0
1715,Asteroid 342567,0
1716,Asteroid 367160,0
1717,Asteroid 401765,0
1718,Asteroid 116586,0
1719,Asteroid 71311,0
1720,Asteroid 214815,0
1721,Asteroid 174641,0
1722,Asteroid 66217,0
1723,Asteroid 189562,0
1724,Asteroid 395912,0
1725,Asteroid 475897,0
1726,Asteroid 410413,0
1727,Asteroid 513881,0
1728,Asteroid 823496,0
1729,Asteroid 503693,0
1730,Asteroid 71339,0
1731,Asteroid 618394,0
1732,Asteroid 528095,0
1733,Asteroid 467083,0
1734,Asteroid 260610,0
1735,Asteroid 179070,0
1736,Asteroid 433132,0
1737,Asteroid 673191,0
1738,Asteroid 129311,0
1739,Asteroid 775574,0
1740,Asteroid 451061,0
1741,Asteroid 675557,0
1742,Asteroid 126963,0
1743,Asteroid 690166,0
1744,Asteroid 264035,0
1745,Asteroid 589211,0
1746,Asteroid 535768,0
1747,Asteroid 532161,0
1748,Asteroid 671233,0
1749,Asteroid 646962,0
1750,Asteroid 237472,0
1751,Asteroid 220640,0
1752,Asteroid 149940,0
1753,Asteroid 577648,0
1754,Asteroid 584603,0
1755,Asteroid 814846,0
1756,Asteroid 297060,0
1757,Asteroid 503284,0
1758,Asteroid 693699,0
1759,Asteroid 521155,0
1760,Asteroid 366190,0
1761,Asteroid 396756,0
1762,Asteroid 524704,0
1763,Asteroid 671388,0
1764,Asteroid 49332,0
1765,Asteroid 8272,0
1766,Asteroid 835512,0
1767,Asteroid 773270,0
1768,Asteroid 81166,0
1769,Asteroid 321596,0
1770,Asteroid 160149,0
1771,Asteroid 159411,0
1772,Asteroid 210636,0
1773,Asteroid 109200,0
1774,Asteroid 426239,0
1775,Asteroid 634911,0
1776,Asteroid 511191,0
1777,Asteroid 210449,0
1778,Asteroid 498688,0
1779,Asteroid 350823,0
1780,Asteroid 35220,0
1781,Asteroid 74336,0
1782,Asteroid 176248,0
1783,Asteroid 414096,0
1784,Asteroid 146894,0
1785,Asteroid 664902,0
1786,Asteroid 100487,0
1787,Asteroid 253909,0
1788,Asteroid 159637,0
1789,Asteroid 174276,0
1790,Asteroid 709657,0
1791,Asteroid 62669,0
1792,Asteroid 113899,0
1793,Asteroid 298072,0
1794,Asteroid 255775,0
1795,Asteroid 142021,0
1796,Asteroid 729996,0
1797,Asteroid 763492,0
1798,Asteroid 372280,0
1799,Asteroid 704947,0
1800,Asteroid 487253,0
1801,Asteroid 324633,0
1802,Asteroid 684253,0
1803,Asteroid 708734,0
1804,Asteroid 94621,0
1805,Asteroid 575756,0
1806,Asteroid 607325,0
1807,Asteroid 724831,0
1808,Asteroid 270844,0
1809,Asteroid 144495,0
1810,Asteroid 703542,0
1811,Asteroid 634165,0
1812,Asteroid 662363,0
1813,Asteroid 694751,0
1814,Asteroid 801428,0
1815,Asteroid 831020,0
1816,Asteroid 25537,0
1817,Asteroid 241756,0
1818,Asteroid 497940,0
1819,Asteroid 369224,0
1820,Asteroid 419974,0
1821,Asteroid 741426,0
1822,Asteroid 316365,0
1823,Asteroid 680929,0
1824,Asteroid 164207,0
1825,Asteroid 162914,0
1826,Asteroid 56459,0
1827,Asteroid 176401,0
1828,Asteroid 574832,0
1829,Asteroid 777581,0
1830,Asteroid 134958,0
1831,Asteroid 440041,0
1832,Asteroid 821434,0
1833,Asteroid 486687,0
1834,Asteroid 47182,0
1835,Asteroid 415649,0
1836,Asteroid 210157,0
1837,Asteroid 761118,0
1838,Asteroid 415689,0
1839,Asteroid 699317,0
1840,Asteroid 364011,0
1841,Asteroid 733760,0
1842,Asteroid 707613,0
1843,Asteroid 402608,0
1844,Asteroid 726612,0
1845,Asteroid 485227,0
1846,Asteroid 683356,0
1847,Asteroid 35725,0
1848,Asteroid 652356,0
1849,Asteroid 592355,0
1850,Asteroid 189765,0
1851,Asteroid 526547,0
1852,Asteroid 197997,0
1853,Asteroid 812179,0
1854,Asteroid 534996,0
1855,Asteroid 564654,0
1856,Asteroid 513917,0
1857,Asteroid 570760,0
1858,Asteroid 589600,0
1859,Asteroid 277469,0
1860,Asteroid 278071,0
1861,Asteroid 363241,0
1862,Asteroid 151108,0
1863,Asteroid 521019,0
1864,Asteroid 638327,0
1865,Asteroid 254871,0
1866,Asteroid 34425,0
1867,Asteroid 700107,0
1868,Asteroid 667473,0
1869,Asteroid 360330,0
1870,Asteroid 131891,0
1871,Asteroid 164799,0
1872,Asteroid 345784,0
1873,Asteroid 60602,0
1874,Asteroid 256957,0
1875,Asteroid 811322,0
1876,Asteroid 692995,0
1877,Asteroid 516208,0
1878,Asteroid 610876,0
1879,Asteroid 211872,0
1880,Asteroid 453243,0
1881,Asteroid 675186,0
1882,Asteroid 264564,0
1883,Asteroid 609255,0
1884,Asteroid 238828,0
1885,Asteroid 553642,0
1886,Asteroid 476798,0
1887,Asteroid 587624,0
1888,Asteroid 529939,0
1889,Asteroid 782799,0
1890,Asteroid 354974,0
1891,Asteroid 195391,0
1892,Asteroid 630538,0
1893,Asteroid 240415,0
1894,Asteroid 128353,0
1895,Asteroid 209311,0
1896,Asteroid 443607,0
1897,Asteroid 645844,0
1898,Asteroid 612229,0
1899,Asteroid 617140,0
1900,Asteroid 27204,0
1901,Asteroid 502634,0
1902,Asteroid 836498,0
1903,Asteroid 837564,0
1904,Asteroid 693680,0
1905,Asteroid 96697,0
1906,Asteroid 174881,0
1907,Asteroid 388255,0
1908,Asteroid 623101,0
1909,Asteroid 150730,0
1910,Asteroid 824220,0
1911,Asteroid 95137,0
1912,Asteroid 665694,0
1913,Asteroid 213448,0
1914,Asteroid 721407,0
1915,Asteroid 593124,0
1916,Asteroid 478691,0
1917,Asteroid 390991,0
1918,Asteroid 356677,0
1919,Asteroid 339350,0
1920,Asteroid 583729,0
1921,Asteroid 136358,0
1922,Asteroid 137137,0
1923,Asteroid 431442,0
1924,Asteroid 630365,0
1925,Asteroid 346494,0
1926,Asteroid 229306,0
1927,Asteroid 783665,0
1928,Asteroid 675969,0
1929,Asteroid 708808,0
1930,Asteroid 167516,0
